Unnamed: 0,aspectRatio,area,perimeter,rectangularity,circularity,equiDiameter,angle,red_mean,red_std,green_mean,green_std,blue_mean,blue_std,contrast,correlation,inverse_diff_moments,entropy,classification
21,1.7241379310344829,1731.0,402.9360718727112,3.350664355863662,93.79403698221294,46.946540361740894,92.55091857910156,142.70895073235687,76.58902895912506,121.58851664447405,42.875170274359434,114.70711584553928,44.65941857667972,577.8209171017365,0.9220685098914088,0.4634693791772762,10.548510222469874,bluebell
22,1.181818181818182,60.0,36.97056233882904,2.3833333333333333,22.780374660820733,8.740387444736633,54.91678237915039,135.6935942807601,66.37019661461893,145.58010204806774,54.174338356394294,142.88145937264602,51.96553277558857,949.369227011598,0.9151378222583929,0.4647652374299625,10.35128383123776,bluebell
23,1.4,904.0,140.56854224205014,1.8971238938053097,21.857870650503365,33.92651689225682,143.74139404296875,113.57158455392808,84.82164382870351,116.49303328894808,45.95206570920361,104.99160053262315,48.303292295929936,587.9987824938668,0.9230764404500732,0.4658654441721094,10.571376424735707,bluebell
24,1.9166666666666667,176.0,66.97056233882904,1.568181818181818,25.48327397715333,14.969641274038223,103.7955322265625,117.12657523302263,88.48849076961227,109.73795739014649,50.653443164076684,103.07605592543275,54.36401525130885,466.5161141763706,0.9425708347845648,0.4672472307988416,10.631059608400506,bluebell
25,0.5714285714285714,12.0,15.656854152679445,2.333333333333333,20.428090163189626,3.90882009522336,1.3706004619598389,76.49087616511319,61.51497365140892,119.53723568575234,32.56893393575279,101.44577097203728,34.84683368974206,416.7078231844799,0.9058515975169285,0.6084613597672379,9.55949364004176,bluebell
26,0.9189189189189191,275.0,114.22539532184601,4.574545454545454,47.44523976884364,18.712051592547773,137.38896179199222,169.4846364846871,57.36717964638178,130.56115579227696,35.751940106152155,128.71830625832223,35.87996423803194,680.4518443235286,0.9067947258456132,0.5105360718077322,10.061963795113305,bluebell
27,1.4,18.0,17.656854152679447,1.9444444444444444,17.320249920499627,4.787307364817192,0.0,100.78587669172931,57.8999928909561,122.19263759398494,45.78308441528304,124.05424060150378,47.34602303314284,572.8836046017323,0.9294740174328444,0.5069559088059544,10.045817716886418,bluebell
28,0.4545454545454545,118.0,52.97056245803833,1.8644067796610169,23.778648195940164,12.257335203001885,167.07046508789062,50.895412,54.9511299369745,107.675852,31.113691585443483,75.68196,37.76640415181726,435.6357353464444,0.8916560763665099,0.4577559243884327,9.928523401751061,bluebell
29,0.7507507507507507,330966.0,2442.911687374115,1.006145646380595,18.031512337548406,649.1525238053209,10.878270149230957,78.73678678678678,56.978007383647565,98.26948348348348,38.21757433775381,94.55587987987988,44.77157017637022,377.8715262040892,0.9166408471058326,0.4740995371544021,9.933233849137864,bluebell
30,1.891304347826087,1582.0,238.16652047634125,2.5297092288242733,35.855430768525586,44.88056327377173,107.8163070678711,76.70783783783784,61.411568383824,87.1877207207207,38.43488328879775,90.46518018018018,37.57415276155027,388.19911185385513,0.9197266500461924,0.4420109882792189,10.181778517233504,bluebell
31,0.7507507507507507,325941.5,2407.095452785492,1.0216557265644295,17.776528974741147,644.2061836635039,29.45525360107422,55.33667567567568,58.1606040176649,86.94461561561562,54.26768309100235,87.31935735735736,57.641953920032435,514.8566644393713,0.92205928176395,0.2648976354112988,11.920931209577017,bluebell
32,0.75,5.0,8.828427076339723,2.4,15.588224928449664,2.5231325220201604,148.28253173828125,105.29391578947369,77.9530940029741,118.53613834586466,58.53082346527953,107.5221894736842,61.507635892145885,809.3955837533048,0.9213541092346058,0.3792785322386755,10.944714115580783,bluebell
33,1.0857142857142856,538.5,131.35533845424652,2.4698235840297116,32.04127194137355,26.184718727530473,46.51898193359375,137.382216,60.20533098430191,145.66564,47.95763884294556,141.255332,44.91481565775125,970.2437416215196,0.9100462100447008,0.4575454836168805,10.097825322300436,bluebell
34,2.5,19.5,22.242640614509586,2.051282051282051,25.371028795191346,4.982787485166878,126.18677520751952,59.684915915915916,59.81405228831338,133.74603303303306,27.875311752233266,91.91788888888887,33.25061104163815,710.9349856075673,0.8684812250578275,0.4136932578961359,9.830321611223637,bluebell
35,1.2,17.5,16.242640614509586,1.7142857142857142,15.075621378978072,4.720348719413148,32.483497619628906,43.847105105105115,54.7562433400309,121.92205705705706,37.88338919830032,88.78217417417417,37.12362343272096,639.2291711229183,0.8801123128446534,0.41606933581775707,10.16645680977506,bluebell
36,1.6666666666666667,5.0,10.828427076339722,3.0,23.450966589521446,2.5231325220201604,0.0,47.860795795795795,49.86179657136982,82.23485585585586,43.09359844700086,98.95367867867868,47.53121264660214,822.8742544872084,0.8398315711342006,0.3397725721914946,10.782153804507217,bluebell
37,1.3319999999999999,325666.5,2772.6345564126973,1.0225184352704375,23.60544416884706,643.9343648195007,92.91677856445312,85.54221621621622,48.634373851147615,104.28324924924922,37.51743712170539,87.59772372372372,36.495351790688,547.0663029685102,0.9040730654006828,0.4012875061291705,10.19835016788934,bluebell
38,0.3,3.5,20.242640614509586,8.571428571428571,117.07557115662655,2.1110041228223757,156.2962188720703,66.06167921440262,53.75120983767064,120.66475286415712,30.689515136424184,103.86701145662848,30.56315084642092,894.1959527960807,0.8465478883723265,0.3879578454777911,9.820334584026329,bluebell
39,0.4107142857142857,611.5,139.35533809661862,2.106295993458708,31.757825439121657,27.90315361398335,13.968440055847168,79.29484266666667,51.64044152730732,130.31768266666666,63.25946247313494,102.16507733333331,55.88414341719857,570.4406682858374,0.9381874057708488,0.4184690142061656,10.9274451470233,bluebell
40,0.15384615384615385,145.5,110.72792184352876,2.859106529209622,84.26579158616228,13.610890997982688,5.154195308685303,81.79598198198198,58.41417778620285,115.31497297297295,50.58657259155665,88.17686486486488,51.75918897881323,876.2417288103178,0.8892578036449239,0.3515626656563056,10.983808985518234,bluebell
42,1.3319999999999999,322573.0,3262.298551201821,1.0323244660898463,32.99281662499185,640.8687070405729,100.42977905273438,81.38353453453453,64.41894837910526,95.67188288288288,53.500675697774284,100.53092492492493,54.819755090236605,1066.617357592052,0.8447751889481157,0.3152625353448969,11.453659919315893,bluebell
46,0.6923076923076923,55.0,34.14213538169861,2.1272727272727274,21.194280153131558,8.368283871884005,179.22967529296875,34.078725968358015,65.14885167985432,41.42098239514136,68.12626139701324,38.54797250219578,72.03440999464128,364.9936958585922,0.9565398148079174,0.6929724874612269,7.017837742654155,bluebell
47,1.7142857142857142,29.5,31.07106757164001,2.8474576271186436,32.72580474716677,6.1286676015009425,81.70609283447266,76.13112588813992,58.06702701978134,70.9767233330297,44.32021910165012,71.57653090271452,45.75704803223364,649.4601395388311,0.8725217104837221,0.3636370528203102,10.457144980279711,bluebell
54,0.8333333333333334,14.0,15.656854152679445,2.142857142857143,17.509791568448254,4.222008245644751,49.06961059570313,64.28673239436621,40.84117295198022,98.1809090909091,40.441892957176535,54.085142125480154,44.99884036618258,358.57521444868627,0.924108575170568,0.4273485799854704,10.23324061865468,bluebell
55,0.6964285714285714,4166.5,449.9482650756836,2.0967238689547583,48.5907695294894,72.83510529366355,24.65723991394043,70.5976064,75.91626186391608,68.1262304,62.491678949169824,69.9545152,64.53667626964507,655.2321995009252,0.9189450708284144,0.41961803987720303,10.536801504719547,bluebell
56,0.7,486.5,92.72792184352876,1.2949640287769784,17.674136668899433,24.88837155206536,166.95411682128906,89.65970108695652,87.42346125088255,86.14240489130434,51.02285379546982,76.3284347826087,52.30356257242411,420.1963961557766,0.9434459870422603,0.5043720111481611,9.996795988090037,bluebell
57,0.3695652173913043,257.0,123.11269783973694,3.0428015564202333,58.97562789641388,18.089294154193443,36.25793075561523,107.00712244897959,72.94465367860161,125.71021865889212,49.30966197799043,108.1864081632653,56.6991866868221,1016.6716784711516,0.8922519030410245,0.40243459994244013,10.673506195034284,bluebell
60,1.2222222222222223,50.0,30.14213538169861,1.98,18.170966507372945,7.978845608028654,62.30595779418945,79.21981940700809,69.79603982594696,109.90053638814017,59.71498384550697,94.61338274932615,64.35808245881272,884.8441609157437,0.915190450485172,0.4301350757730502,10.401045478541024,bluebell
61,0.4,2.0,8.828427076339723,5.0,38.970562321124156,1.5957691216057308,0.0,109.13646246246245,81.43163010157258,103.2225015015015,55.41780427461347,100.28175375375376,55.041489694549675,1147.8055026864404,0.8769838355123738,0.3773773227760576,10.650547900986854,bluebell
63,0.8285714285714286,593.0,107.5979789495468,1.7116357504215851,19.52331378419413,27.47782833536798,104.28951263427734,77.92119219219221,74.5872037920018,102.15085285285284,52.306365578707755,91.98619819819821,60.86524604301402,899.5724659117915,0.8848547445371232,0.4166025438415998,10.686788757850957,bluebell
64,3.0,42.0,47.31370830535889,3.5,53.299690323918725,7.312732791431452,79.70039367675781,76.58641721854305,52.36549887532525,73.63287086092716,37.53023991727503,54.48912582781457,42.00782433777592,558.9380320307182,0.8516404587129833,0.3550744324746666,10.279153855759343,bluebell
65,1.3319999999999999,317483.5,3101.7127639055248,1.0488734060195255,30.302746661714554,635.7928491269198,87.47798919677734,81.67182582582582,64.11732701097829,108.24553453453451,49.505575302844676,97.2388018018018,49.84702042420318,877.1640546111618,0.8661042069432485,0.272852494228377,11.699927454465636,bluebell
66,1.0,10.5,14.242640614509584,2.380952380952381,19.319315397531227,3.656366395715726,114.5548324584961,165.44299462434617,23.424068489825807,138.99649159042318,28.527121170590984,173.16267353648803,27.929492529115638,306.3731322279612,0.9249283639950986,0.5217295775997667,9.464498448051488,bluebell
67,0.8571428571428571,20.0,19.656854152679447,2.1,19.319595758985557,5.046265044040321,139.19883728027344,93.78972672672673,61.183532236888546,110.3166936936937,34.816354877646745,103.79953153153153,39.426900068732095,711.0921761273681,0.8839481309806312,0.43437481760680907,10.029036789550377,bluebell
68,1.0,3.5,7.414213538169861,2.571428571428572,15.705874968451786,2.1110041228223757,45.0,105.45025225225227,61.83081979007188,109.04354654654655,39.307934215459255,104.51637537537536,44.36039581464605,903.1739332466916,0.8527210694963344,0.3638219023153684,10.586883476345196,bluebell
69,0.5,1.5,7.414213538169861,5.333333333333333,36.647041593054155,1.381976597885342,180.0,111.90352252252251,60.190072696878346,107.22647147147148,41.58433760559417,106.1318138138138,45.54563636052145,914.7610281422516,0.8513094155170087,0.3435386481849125,10.870081776331848,bluebell
73,0.6273525721455459,383996.0,3907.386863112449,1.0377712267836123,39.759976921696456,699.2273537413448,170.44570922851562,40.36717189460477,64.54178124346747,35.43090589711418,49.12385051063429,40.78627603513174,57.15413464931703,417.2784172845745,0.9155148432931469,0.5943979965534146,8.583537344379227,bluebell
75,1.7777777777777777,73.0,40.14213538169861,1.9726027397260275,22.073849767159167,9.640875829802335,75.52455139160156,62.42889915966386,60.882169091598215,105.41897478991596,44.43364404852179,61.982112044817924,51.95110267719832,750.6143745760958,0.8534112022074204,0.3330653214976287,10.979636294681239,bluebell
77,0.3448275862068966,122.0,69.31370830535889,2.377049180327869,39.380247205249,12.463355264843006,14.278833389282227,151.00264912280701,26.961598508837323,115.90097953216377,37.42867086271285,153.67277777777778,35.70622255470405,418.379220598012,0.9232173306533636,0.5264705956165465,9.751160955276806,bluebell
79,1.4117647058823528,239.0,67.45584332942964,1.7071129707112969,19.038873637173875,17.44431859350499,172.64874267578125,123.18775510204081,64.22192260259611,105.89921865889211,32.962171541666905,122.36252478134114,31.58735518003674,477.7210695744365,0.9070674214699072,0.5269317920336687,9.563249617285287,bluebell
81,1.12,277074.5,2311.296463251114,1.010558532091549,19.280342799633697,593.9547206965551,85.86565399169922,59.42425,28.101861741992675,146.89287857142858,45.76709364503964,141.292725,71.02230958299616,624.521901294155,0.9251550512540556,0.4227816131081754,10.588709310501207,buttercup
82,1.0,244390.0,2441.7056242227554,1.0229551127296534,24.39513218773696,557.8234598309992,105.64447784423828,27.456452000000002,24.38593396964111,136.05508400000002,82.89828674799584,133.057472,92.95128479461279,236.45899938554462,0.9831400994751891,0.5380076851855471,9.787523514036831,buttercup
83,1.3259999999999998,330201.0,2336.4852812290187,1.0039339674925272,16.532849595851765,648.4018591206348,0.0,30.81571040723982,25.278155121278967,110.98845852187029,63.07836950471586,116.55165610859729,79.70528691066043,133.0312765161999,0.9841040932919758,0.4880914581720597,10.158499741954074,buttercup
84,1.242,307129.0,2393.3969686031337,1.0109758440264514,18.651280241587973,625.3389386044705,3.6055307388305664,15.339027375201287,20.57738665227569,82.27304025764896,87.7440837598012,74.8957037037037,89.00781808048346,166.86879518949846,0.9868767375081108,0.4763678518391677,9.855343671277096,buttercup
86,1.294,320780.5,2332.325900554657,1.0084777597141972,16.957839103056738,639.0856106813217,90.30562591552734,14.639115919629056,18.594022092599307,84.7664513137558,82.1582137816805,77.83420092735703,83.57093031193494,126.5604344130238,0.9886098776177932,0.4356860840319079,10.130094640104243,buttercup
87,1.2,298842.0,2204.82842707634,1.0038749573353145,16.267018668205694,616.8447552081037,89.98817443847656,23.81978333333333,21.485317745374914,93.87717333333332,77.9343096905547,83.52952666666667,78.63219273836017,161.69567620075992,0.9839874741615616,0.43683138784323255,10.392569084929985,buttercup
88,1.3947895791583167,345871.0,2399.6568541526794,1.0041431632024655,16.64884600814157,663.6087963379445,179.8818817138672,54.91143205952134,32.52853411848683,116.37922108584986,52.69599003734718,105.78439637896484,60.828320935884065,147.6493547313756,0.9733297947551436,0.381477753074882,10.461326706723042,buttercup
90,0.992063492063492,249415.0,2159.396968960762,1.0103642523504999,18.69572908428493,563.5290951229764,0.9003409147262573,46.91748809523809,30.36926883223599,128.3533373015873,54.77632481185794,102.61381349206349,73.50390583821482,231.85219333145452,0.9678115515425376,0.5545218969399823,9.847198361291907,buttercup
95,0.9380863039399624,256582.0,2449.1858525276184,1.0386543093436016,23.378535283930425,571.5683238837133,139.91749572753906,69.10271669793622,36.46835283980407,156.90709943714822,51.354850552811044,125.50501688555349,66.2188622083368,501.0760536639305,0.9400382567728288,0.4240413666321426,10.843035400614431,buttercup
97,1.03,255290.0,2091.740114331245,1.0086568216538054,17.138848783354188,570.1274623936648,87.71987915039062,45.461700970873785,32.055370499255844,90.16552621359224,67.11682484870424,95.52773980582523,77.95498115459878,308.2752020203188,0.9673295568478456,0.4205992106745241,10.948726425613305,buttercup
98,3.0,2095.0,276.3675308227539,1.8558472553699283,36.45776233559229,51.64723464252627,91.93047332763672,128.79326426426425,95.46890477980298,168.53429129129128,33.42185751634815,175.34796696696696,31.967906345380467,549.8389736933958,0.9236513803976304,0.6262456975964692,9.38056796710385,buttercup
100,1.25,9.5,12.242640614509584,2.1052631578947367,15.777078864846267,3.477898169151024,109.09358978271484,24.553723723723728,28.994521325841237,135.61503003003003,37.14120259569354,154.83335735735736,60.54384291498466,168.95068106651559,0.9641737905414292,0.6697197932800363,9.175295829770189,buttercup
102,1.25,308094.5,2433.3797235488887,1.0142991841788802,19.219222929909066,626.321084520877,80.95808410644531,30.6667808,23.253364732114612,127.2373792,49.32315850303392,112.12114240000001,74.21617572280941,224.34710290067315,0.9660132302969694,0.4333484070469227,10.727425910634569,buttercup
103,1.0,79.5,41.0710676908493,1.8113207547169807,21.21802014171479,10.060941497019325,148.2183837890625,54.64829458516232,43.01316956568655,114.23124003518056,58.83356966769696,119.27265352347985,75.13855283674059,386.6666281446782,0.9579150280531934,0.3302436951421779,11.473718055149176,buttercup
105,1.1666666666666667,15.5,17.899494647979733,2.7096774193548385,20.67044571955195,4.442433223290479,124.80797576904295,89.055736,50.99395302874944,139.604612,55.641341611516296,131.81348400000002,58.5876633411996,643.59997764266,0.9301761758839652,0.3454467576663345,11.280310470719195,buttercup
107,0.15384615384615385,10.5,25.41421353816986,2.4761904761904763,61.51259521559012,3.656366395715726,180.0,10.819934065934065,8.714288963900561,112.19861224489796,83.39970082630485,104.31815070643644,92.77596421918714,233.85824272329498,0.9821324501373584,0.6021345573014937,9.317660827650716,buttercup
108,1.08,266523.5,2115.6396086215973,1.0130438779319648,16.793757224291838,582.5360587991289,0.4251781702041626,8.877385185185185,9.88728002778968,73.28331851851851,60.14609433662669,102.42468888888891,81.94211300541437,159.71009655854,0.9796073863005134,0.6179841534087174,8.913671520123131,buttercup
109,1.0357142857142858,5658.5,326.46803617477417,1.2915083502695057,18.835624042381138,84.88006811898727,3.4551539421081543,46.31790347490347,31.479292683962502,159.1718223938224,44.593352672204475,169.03546718146714,58.396715680855706,413.78751055135973,0.9442020168328962,0.4553484725108901,10.409979580384276,buttercup
111,1.036,257766.0,2064.4852812290187,1.0047872876950412,16.534762057103194,572.8855596785487,90.51165008544922,16.501664092664093,21.726287058638157,90.62049420849421,52.9558223988011,114.08992277992277,66.58342523639236,252.303723241828,0.9608427796486196,0.4263341524402936,10.603524266563436,buttercup
112,1.0,3.5,7.414213538169861,2.571428571428572,15.705874968451786,2.1110041228223757,135.0,47.26595570698467,39.1935620356281,145.59110051107325,72.42629025511155,154.35549574105622,64.11481391873728,472.1886686354433,0.9556139254068672,0.4990349972365027,10.548656057232037,buttercup
115,1.1179999999999999,278012.5,2153.2132029533386,1.0053504788453758,16.676685751081607,594.959249806812,173.89794921875,64.42176028622539,42.17439998985469,114.20811806797852,63.831537647918914,75.78378533094812,81.36465108514842,354.30083719163764,0.9603575737890744,0.3653689715964324,11.109457007971333,buttercup
119,3.0,2095.0,276.3675308227539,1.8558472553699283,36.45776233559229,51.64723464252627,91.93047332763672,128.87666066066066,95.3060701299953,168.51268768768767,33.42482993883437,175.35516516516518,31.95673372981704,549.5800447774232,0.9235902732258624,0.6260333092993655,9.383014948331024,buttercup
120,1.52,377400.5,2721.580733418465,1.0068879082036193,19.626369568971395,693.1963941069102,93.33975219726562,10.520123684210526,24.099505351671194,58.275334210526324,74.57972205011569,61.83010263157895,79.67711826087769,144.9638139805719,0.9837953727343756,0.627939163777189,8.272847397106553,buttercup
121,6.75,306.5,114.72792184352876,1.4094616639477977,42.94452218771563,19.75469363116845,88.74375915527344,31.7088969889065,25.39090876560801,94.271911251981,55.94442010013847,65.37894453248812,49.751716533504684,414.3005562001218,0.9295029373225314,0.4994008992888146,9.718542908128182,buttercup
122,1.0,79.5,41.0710676908493,1.8113207547169807,21.21802014171479,10.060941497019325,148.2183837890625,54.6510014016008,43.014495755316695,114.23576210537308,58.83406995697368,119.27046477724987,75.13857376183843,386.6595605708764,0.9579149873146924,0.3302498716659055,11.473682302356119,buttercup
123,1.4615384615384617,20.5,48.870057106018066,12.048780487804878,116.50158446563252,5.108953969950291,124.17888641357422,66.13530619469026,42.34514275855648,119.92758230088495,56.04650428351905,124.63490973451329,68.60381916973185,532.6693795998135,0.9324717089412624,0.3527934895020985,11.47452902168125,buttercup
126,1.1666666666666667,15.5,17.899494647979733,2.7096774193548385,20.67044571955195,4.442433223290479,124.80797576904295,89.055436,50.99403010990506,139.60431200000002,55.64144217223936,131.813184,58.58780292673674,643.596769023016,0.9301764020481956,0.34544837169379944,11.280313837149818,buttercup
127,0.9689922480620154,241431.5,2262.575681328773,1.0686260906302616,21.20373155010992,554.4367710972347,95.58639526367188,75.70697286821705,27.45784054132921,116.7677015503876,41.70686392754337,109.73806201550389,61.16403235242553,339.10007564033015,0.9371274752786684,0.33646727433060497,11.00148526200977,buttercup
128,0.15384615384615385,10.5,25.41421353816986,2.4761904761904763,61.51259521559012,3.656366395715726,180.0,10.932291993720565,8.859052767641549,112.25571742543171,83.38774457987188,104.32100784929355,92.77622416485391,233.897153629005,0.9821292961682736,0.6020979997980659,9.317849678083137,buttercup
130,1.0,244390.0,2441.7056242227554,1.0229551127296534,24.39513218773696,557.8234598309992,105.64447784423828,27.458408000000002,24.386032028715462,136.055324,82.89780619084574,133.057616,92.95103188451726,236.46001870675218,0.98313996623279,0.5380243136930881,9.787460432561883,buttercup
132,1.25,308094.5,2433.3797235488887,1.0142991841788802,19.219222929909066,626.321084520877,80.95808410644531,30.687529600000005,23.233733489241967,127.23210879999999,49.318519173886024,112.1203968,74.21583503680701,223.5620763257284,0.9661240885526086,0.4332447919069877,10.728713600382077,buttercup
133,1.2857142857142858,18.5,27.41421353816986,3.4054054054054053,40.62373534683112,4.853342309955122,91.98807525634766,74.12272727272727,49.672584678019724,106.85907768595041,54.92928116525061,112.3854611570248,55.972907981995064,1071.9466631417977,0.8706319862630122,0.2731908935207678,11.813520886132874,buttercup
136,1.3319999999999999,331687.5,2343.071067690849,1.0039570378745053,16.551669955153383,649.8597090867722,90.00857543945312,18.4388018018018,26.73585735663532,114.57618918918921,46.45804549271576,93.855993993994,56.44114217073837,221.63441550264838,0.9560765992233486,0.2984756304353517,11.099027215429478,buttercup
138,1.0,247705.5,2086.8700572252274,1.0092630159604854,17.58146926791381,561.5945495180629,179.39053344726562,52.877464,40.06666356122886,130.074304,61.260355066842244,107.58480800000001,69.5185422143124,615.1339168979242,0.9339326226817702,0.2950416183805286,11.717054514115622,buttercup
139,0.2,55.0,52.48528122901917,2.272727272727273,50.0855408307133,8.368283871884005,173.73388671875,6.6696816816816815,13.164624120992661,65.5916006006006,59.1726810268095,60.07965165165165,64.70710464354069,225.3792339055541,0.9629709707287364,0.4537812032074053,10.057074989663407,buttercup
141,1.75,17.5,17.414213538169857,1.6,17.328847608741626,4.720348719413148,80.78252410888672,30.71584684684685,29.193715518144003,110.66668768768768,35.72458191151173,92.03823723723724,49.1380025812349,265.83631477453315,0.9255517808460308,0.5003740124632619,10.07340707148073,buttercup
144,1.3319999999999999,326276.0,3041.989894628525,1.020608319337003,28.361578905656753,644.5366597006023,81.25265502929688,153.16021321321318,47.723718061989324,120.15137237237238,31.233161458507052,108.82300300300301,34.513218157955215,735.1222361644194,0.8762491227547757,0.3438758010942952,10.24822439642715,buttercup
145,1.0721442885771544,255451.5,2686.1980457305913,1.0450711778948254,28.246692389306173,570.3077691579473,174.57681274414062,52.97826681400185,35.506027637983365,119.00773135055157,42.50612694419183,127.23719963291069,47.24467223742365,449.33469686143263,0.9248121035561574,0.485999970192375,9.844509537470694,buttercup
146,0.5294117647058824,445.5,91.2132031917572,1.3737373737373737,18.67530513243723,23.816553427805523,151.7832489013672,20.97576888888889,26.557365322133414,117.00863999999999,39.292500869881756,133.22229037037036,57.47945632644618,509.2546304801051,0.9161300457592916,0.4573102848516052,10.381601157522061,buttercup
147,0.5656108597285068,432702.0,3296.558435559273,1.021488229774764,25.114969468726745,742.2488110371039,161.60543823242188,49.61380316742082,30.11029557340509,107.7133371040724,45.37992971806674,74.26655882352941,57.02691428773725,175.8401052264925,0.9610846970046656,0.5525907036755526,9.830170069970327,buttercup
148,0.5555555555555556,15.5,21.071067690849304,2.9032258064516134,28.64450926660345,4.442433223290479,5.048621654510498,28.8536006006006,22.622139351473308,75.29453753753755,55.131631412225744,60.63045345345346,55.07251923863547,242.05175230626088,0.9520637854460836,0.2109364379937762,11.755467830012375,buttercup
149,0.6911764705882353,1600.5,198.12489020824432,1.9968759762574195,24.525755776337935,45.142218502734536,113.62991333007812,56.372219554030885,28.497935613834425,140.4511629502573,52.26933710331942,113.684974271012,53.19264136120884,574.2823784193263,0.9182146278669948,0.3856400446114079,10.81632760771999,buttercup
152,1.3319999999999999,321220.0,2764.818321943283,1.036672685386962,23.797460784986214,639.5232650653368,116.10062408447266,38.4306996996997,36.112626158158996,88.4089039039039,57.780190673223025,78.78384684684684,61.32070283462754,242.10034707769532,0.964862891964131,0.4444508394235433,10.571607917050542,buttercup
155,2.6666666666666665,28.0,36.48528122901917,3.4285714285714284,47.541990941450656,5.970821321441847,79.00019836425781,12.63481681681682,15.962915688518693,62.71926726726728,48.09002999508909,52.400654654654645,50.78621362009302,269.03114818400604,0.9398264458056891,0.3629180086068763,10.588336554692074,buttercup
